objectid,joinid,permyear,county,jurisdictn,apn,address,zip,projname,hcategory,vlowdr,vlowndr,vlowtot,lowdr,lowndr,lowtot,moddr,modndr,modtot,amodtot,totalunit,tenure,mapped,mapnotes,pda,pdacycle,pdajoinid,tpa,tpacycle,hsngsite,rhnacycle,notes,ObjectId2
,SANT0002771,2015,6085,Morgan Hill,NULL,18865 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19367
,SANT0002523,2015,6085,Los Altos Hills,175-43-050,12830 Deer Creek,94022,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,O,Y,NULL,N,,,N,,Y,2015-2023,NULL,19368
,SANT0002759,2015,6085,Morgan Hill,NULL,18805 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19369
,SANT0002760,2015,6085,Morgan Hill,NULL,18810 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19370
,SANT0002761,2015,6085,Morgan Hill,NULL,18815 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19371
,SANT0002762,2015,6085,Morgan Hill,NULL,18820 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19372
,SANT0002763,2015,6085,Morgan Hill,NULL,18825 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19373
,SANT0002764,2015,6085,Morgan Hill,NULL,18830 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19374
,SANT0002765,2015,6085,Morgan Hill,NULL,18835 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19375
,SANT0002766,2015,6085,Morgan Hill,NULL,18840 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19376
,SANT0002767,2015,6085,Morgan Hill,NULL,18845 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19377
,SANT0002768,2015,6085,Morgan Hill,NULL,18850 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19378
,SANT0002823,2015,6085,Morgan Hill,NULL,18221 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19379
,SANT0002824,2015,6085,Morgan Hill,NULL,18222 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19380
,SANT0002825,2015,6085,Morgan Hill,NULL,18232 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19381
,SANT0002826,2015,6085,Morgan Hill,NULL,18242 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19382
,SANT0002827,2015,6085,Morgan Hill,NULL,18252 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19383
,SANT0002828,2015,6085,Morgan Hill,NULL,18261 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19384
,SANT0002829,2015,6085,Morgan Hill,NULL,18262 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19385
,SANT0002830,2015,6085,Morgan Hill,NULL,18271 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19386
,SANT0002831,2015,6085,Morgan Hill,NULL,18281 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19387
,SANT0002832,2015,6085,Morgan Hill,NULL,18282 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19388
,SANT0002833,2015,6085,Morgan Hill,NULL,18291 BAUTISTA CIR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19389
,SANT0002834,2015,6085,Morgan Hill,NULL,1550 BAUTISTA WAY,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19390
,SANT0002835,2015,6085,Morgan Hill,NULL,1560 BAUTISTA WAY,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19391
,SANT0002836,2015,6085,Morgan Hill,NULL,1580 BAUTISTA WAY,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19392
,SANT0002837,2015,6085,Morgan Hill,NULL,16930 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19393
,SANT0002838,2015,6085,Morgan Hill,NULL,19610 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19394
,SANT0002839,2015,6085,Morgan Hill,NULL,19611 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19395
,SANT0002840,2015,6085,Morgan Hill,NULL,19621 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19396
,SANT0002881,2015,6085,Mountain View,NULL,801 WASHINGTON ST (100 MOFFETT BLVD),94043,NULL,5+,0,0,0,2,0,2,0,0,0,45,47,NULL,Y,NULL,Y,2013,MVW2,Y,2014,N,,NULL,19397
,SANT0002841,2015,6085,Morgan Hill,NULL,19631 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19398
,SANT0002573,2015,6085,Morgan Hill,NULL,142 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19399
,SANT0002524,2015,6085,Los Gatos,532-28-011,335 Johnson Avenue,NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19400
,SANT0002882,2015,6085,Mountain View,NULL,1946 SAN LUIS AVE,94043,NULL,SF,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,19401
,SANT0002842,2015,6085,Morgan Hill,NULL,19641 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19402
,SANT0002772,2015,6085,Morgan Hill,NULL,18870 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19403
,SANT0002574,2015,6085,Morgan Hill,NULL,145 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19404
,SANT0002525,2015,6085,Los Gatos,529-24-012,224 Bella Vista,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,O,Y,NULL,N,,,N,,N,,NULL,19405
,SANT0002883,2015,6085,Mountain View,NULL,1951 COLONY ST,94043,NULL,SF,0,0,0,0,0,0,0,0,0,32,32,NULL,Y,NULL,N,,,N,,N,,NULL,19406
,SANT0002843,2015,6085,Morgan Hill,NULL,19650 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19407
,SANT0002773,2015,6085,Morgan Hill,NULL,18875 NUTMEG DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19408
,SANT0002575,2015,6085,Morgan Hill,NULL,146 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19409
,SANT0002526,2015,6085,Los Gatos,529-44-005,170 Prospect,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,O,Y,NULL,N,,,N,,N,,NULL,19410
,SANT0002884,2015,6085,Mountain View,NULL,1984 W EL CAMINO REAL,94040,NULL,5+,0,0,0,7,0,7,0,0,0,148,155,NULL,Y,NULL,Y,2013,MVW4,Y,2014,N,,NULL,19411
,SANT0002844,2015,6085,Morgan Hill,NULL,19651 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19412
,SANT0002774,2015,6085,Morgan Hill,NULL,18805 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19413
,SANT0002576,2015,6085,Morgan Hill,NULL,149 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19414
,SANT0002577,2015,6085,Morgan Hill,NULL,150 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19415
,SANT0002578,2015,6085,Morgan Hill,NULL,153 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19416
,SANT0002579,2015,6085,Morgan Hill,NULL,154 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19417
,SANT0002580,2015,6085,Morgan Hill,NULL,157 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19418
,SANT0002581,2015,6085,Morgan Hill,NULL,158 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19419
,SANT0002582,2015,6085,Morgan Hill,NULL,161 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19420
,SANT0002583,2015,6085,Morgan Hill,NULL,162 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19421
,SANT0002584,2015,6085,Morgan Hill,NULL,165 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19422
,SANT0002585,2015,6085,Morgan Hill,NULL,166 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19423
,SANT0002586,2015,6085,Morgan Hill,NULL,169 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19424
,SANT0002587,2015,6085,Morgan Hill,NULL,170 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19425
,SANT0002588,2015,6085,Morgan Hill,NULL,173 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19426
,SANT0002589,2015,6085,Morgan Hill,NULL,174 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19427
,SANT0002590,2015,6085,Morgan Hill,NULL,178 TRIGGS LN,95037,NULL,5+,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MOH1,Y,2014,Y,2015-2023,NULL,19428
,SANT0002591,2015,6085,Morgan Hill,NULL,675 CONNEMARA DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19429
,SANT0002592,2015,6085,Morgan Hill,NULL,685 CONNEMARA DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19430
,SANT0002593,2015,6085,Morgan Hill,NULL,690 CONNEMARA DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19431
,SANT0002594,2015,6085,Morgan Hill,NULL,695 CONNEMARA DR,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19432
,SANT0002595,2015,6085,Morgan Hill,NULL,15100 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19433
,SANT0002596,2015,6085,Morgan Hill,NULL,15105 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19434
,SANT0002597,2015,6085,Morgan Hill,NULL,15110 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19435
,SANT0002598,2015,6085,Morgan Hill,NULL,15115 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19436
,SANT0002599,2015,6085,Morgan Hill,NULL,15120 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19437
,SANT0002600,2015,6085,Morgan Hill,NULL,15125 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19438
,SANT0002601,2015,6085,Morgan Hill,NULL,15130 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19439
,SANT0002602,2015,6085,Morgan Hill,NULL,15135 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19440
,SANT0002603,2015,6085,Morgan Hill,NULL,15140 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19441
,SANT0002604,2015,6085,Morgan Hill,NULL,15145 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19442
,SANT0002605,2015,6085,Morgan Hill,NULL,15150 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19443
,SANT0002606,2015,6085,Morgan Hill,NULL,15155 LA ALAMEDA,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19444
,SANT0002607,2015,6085,Morgan Hill,NULL,15705 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19445
,SANT0002608,2015,6085,Morgan Hill,NULL,15715 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19446
,SANT0002609,2015,6085,Morgan Hill,NULL,15735 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19447
,SANT0002610,2015,6085,Morgan Hill,NULL,15745 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19448
,SANT0002611,2015,6085,Morgan Hill,NULL,15755 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19449
,SANT0002612,2015,6085,Morgan Hill,NULL,15775 IBIZA LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19450
,SANT0002613,2015,6085,Morgan Hill,NULL,15675 MILAN LN #100,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19451
,SANT0002614,2015,6085,Morgan Hill,NULL,15675 MILAN LN #101,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19452
,SANT0002615,2015,6085,Morgan Hill,NULL,15675 MILAN LN #102,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19453
,SANT0002616,2015,6085,Morgan Hill,NULL,15675 MILAN LN #103,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19454
,SANT0002617,2015,6085,Morgan Hill,NULL,15675 MILAN LN #108,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19455
,SANT0002618,2015,6085,Morgan Hill,NULL,15675 MILAN LN #109,95037,NULL,5+,0,0,0,0,0,0,0,1,1,0,1,NULL,Y,NULL,N,,,N,,N,,NULL,19456
,SANT0002775,2015,6085,Morgan Hill,NULL,18815 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19457
,SANT0002885,2015,6085,Mountain View,NULL,485 MARIPOSA AVE,94041,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2014,N,,NULL,19458
,SANT0002886,2015,6085,Mountain View,NULL,1748 PILGRIM AVE,94040,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,MVW4,Y,2014,N,,NULL,19459
,SANT0002887,2015,6085,Mountain View,NULL,"214, 216, 218 COLLEGE AVE",94041,NULL,SF,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,Y,2013,MVW3,Y,2014,N,,NULL,19460
,SANT0002888,2015,6085,Mountain View,NULL,"275, 277, 279 COLLEGE AVE",94041,NULL,SF,0,0,0,0,0,0,0,0,0,2,2,NULL,Y,NULL,N,,,Y,2014,N,,NULL,19461
,SANT0002889,2015,6085,Palo Alto,NULL,"1501 CALIFORNIA AVE, Palo Alto, CA 94304",NULL,NULL,SF,0,0,0,0,0,0,0,0,0,28,28,O,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19462
,SANT0002890,2015,6085,Palo Alto,NULL,"3266 KIPLING ST, Palo Alto, CA 94306",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19463
,SANT0002891,2015,6085,Palo Alto,NULL,"264 FAIRFIELD CT, Palo Alto, CA 94306",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,Y,2014,N,,NULL,19464
,SANT0002892,2015,6085,Palo Alto,NULL,"221 KINGSLEY AV, Palo Alto, CA 94301",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,Y,2014,N,,NULL,19465
,SANT0002893,2015,6085,Palo Alto,NULL,"3338 KIPLING ST, Palo Alto, CA 94306",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19466
,SANT0002894,2015,6085,Palo Alto,NULL,"1021 COWPER ST, Palo Alto, CA 94301",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19467
,SANT0002895,2015,6085,Palo Alto,NULL,"1130 OREGON AV, Palo Alto, CA 94303",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19468
,SANT0002896,2015,6085,Palo Alto,NULL,"3655 MIDDLEFIELD RD, Palo Alto, CA 94303",NULL,NULL,SU,0,0,0,0,0,0,0,1,1,0,1,R,Y,NULL,N,,,N,,N,,NULL,19469
,SANT0002897,2015,6085,Palo Alto,NULL,"125 HAWTHORNE AV, Palo Alto, CA 94301",NULL,NULL,2 to 4,0,0,0,0,0,0,0,0,0,2,2,O,Y,NULL,N,,,Y,2014,N,,NULL,19470
,SANT0002898,2015,6085,Palo Alto,NULL,"2123 STAUNTON CT, Palo Alto, CA 94306",NULL,NULL,5+,6,0,6,2,0,2,0,0,0,0,8,R,Y,NULL,N,,,Y,2014,N,,NULL,19471
,SANT0002899,2015,6085,Palo Alto,NULL,"1501 CALIFORNIA AV, Palo Alto, CA 94304",NULL,NULL,5+,0,0,0,0,0,0,0,0,0,58,58,O,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19472
,SANT0002900,2015,6085,Palo Alto,NULL,"1501 CALIFORNIA AV, Palo Alto, CA 94304",NULL,NULL,5+,0,0,0,0,0,0,0,0,0,54,54,O,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19473
,SANT0002901,2015,6085,Palo Alto,NULL,"405 CURTNER AV, Palo Alto, CA 94306",NULL,NULL,5+,0,0,0,0,0,0,0,0,0,6,6,O,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19474
,SANT0002902,2015,6085,Palo Alto,NULL,"2500 EL CAMINO REAL, Palo Alto, CA 94306",NULL,NULL,5+,14,0,14,56,0,56,0,0,0,0,70,R,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19475
,SANT0002903,2015,6085,Palo Alto,NULL,"385 SHERMAN AVE, Palo Alto, CA 94306",NULL,NULL,2 to 4,0,0,0,0,0,0,0,0,0,4,4,R,Y,NULL,Y,2013,PAL1,Y,2014,N,,NULL,19476
,SANT0002904,2015,6085,Palo Alto,NULL,"2209 EL CAMINO REAL, Palo Alto, CA 94306",NULL,NULL,COMM,0,0,0,0,0,0,0,0,0,1,1,R,Y,NULL,N,,,Y,2014,Y,2015-2023,NULL,19477
,SANT0002905,2015,6085,San Jose,70607020,6063 GOLDEN VISTA DR,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,SJO2,Y,2014,N,,NULL,19478
,SANT0002906,2015,6085,San Jose,70607020,6071 GOLDEN VISTA DR,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,SJO2,Y,2014,N,,NULL,19479
,SANT0002907,2015,6085,San Jose,70607020,6079 GOLDEN VISTA DR,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,SJO2,Y,2014,N,,NULL,19480
,SANT0002908,2015,6085,San Jose,25404087,1700 NEWBURY PARK DR,NULL,NULL,5+,0,0,0,0,0,0,0,0,0,230,230,NULL,Y,NULL,Y,2013,SJO5,Y,2014,N,,NULL,19481
,SANT0002909,2015,6085,San Jose,70607020,6067 GOLDEN VISTA DR,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,SJO2,Y,2014,N,,NULL,19482
,SANT0002910,2015,6085,San Jose,66003013,2708 TURTURICI WY,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19483
,SANT0002911,2015,6085,San Jose,66003013,2720 TURTURICI WY,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19484
,SANT0002912,2015,6085,San Jose,66003013,2732 TURTURICI WY,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19485
,SANT0002913,2015,6085,San Jose,66003013,2738 TURTURICI WY,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19486
,SANT0002914,2015,6085,San Jose,66003013,2760 TURTURICI WY,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19487
,SANT0002915,2015,6085,San Jose,49709034,13112 BROWN AV,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2013,SJO6,Y,2014,N,,NULL,19488
,SANT0002916,2015,6085,San Jose,47737031,1252 MIDPINE AV,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19489
,SANT0002917,2015,6085,San Jose,65403016,3897 VISTA POINT CT,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19490
,SANT0002918,2015,6085,San Jose,65403016,3891 VISTA POINT CT,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19491
,SANT0002776,2015,6085,Morgan Hill,NULL,18825 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19492
,SANT0002845,2015,6085,Morgan Hill,NULL,19661 ANNATTO LN,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,Y,2015-2023,NULL,19493
,SANT0002527,2015,6085,Los Gatos,529-44-005,160 Prospect,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,O,Y,NULL,N,,,N,,N,,NULL,19494
,SANT0002777,2015,6085,Morgan Hill,NULL,18835 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19495
,SANT0002778,2015,6085,Morgan Hill,NULL,18845 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19496
,SANT0002779,2015,6085,Morgan Hill,NULL,18855 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19497
,SANT0002780,2015,6085,Morgan Hill,NULL,18865 OLD MONTEREY RD,95037,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,19498
