Jurisidiction,County,Reporting Year,Prior APN,APN,Address,Project Name,Jurisdiction Tracking ID,Unit Category,Tenure,Entitled Very Low Income Deed (Restricted),Entitled Very Low Income Non-Deed (Restricted),Entitled Low Income Deed (Restricted),Entitled Low Income Non-Deed (Restricted),Entitled Moderate Income Deed (Restricted),Entitled Moderate Income Non-Deed (Restricted),Entitled Above Moderate Income,Entitlement Date Approved,Total Units Entitled,Permitted Very Low Income Deed (Restricted),Permitted Very Low Income Non-Deed (Restricted),Permitted Low Income Deed (Restricted),Permitted Low Income Non-Deed (Restricted),Permitted Moderate Income Deed (Restricted),Permitted Moderate Income Non-Deed (Restricted),Permitted Above Moderate Income,Permit Date Issued,Total  Units Permitted,Completed Very Low Income Deed (Restricted),Completed Very Low Income Non-Deed (Restricted),Completed  Low Income Deed (Restricted),Completed Low Income Non-Deed (Restricted),Completed  Moderate Income Deed (Restricted),Completed Moderate Income Non-Deed (Restricted),Completed  Above Moderate Income,Completed Date,Total Units Completed,Total Extremely Low Income Units,SB 35 Approved?,Infill Unit?,Financial Assistance Program,Deed Restriction Type,Affordable Without Financial Assistance Notes,Years of Affordability,Demolished/Destroyed Units,Demolished or Destroyed?,Tenure Type of Demolished/Destroyed Unit,Notes
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-006,1956  MONTECITO AV,1950 Montecito,2020-0834,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/19/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-017,269  CALDERON AV,257  Calderon Ave,2019-0501,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/19/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-005,348  MARQUETTA CL,2044 Montecito Ave,2018-4251,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-014,281  CALDERON AV,257  Calderon Ave,2019-0497,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/5/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-002,342  MARQUETTA CL,2044 Montecito Ave,2018-4284,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/5/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-53-058,2028  THEA CL,333 N Rengstorff,2019-0065,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-004,346  MARQUETTA CL,2044 Montecito Ave,2018-4287,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2/12/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15-063-033,321  SCARLETT TR,1950 Montecito,2020-0847,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/16/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-53-060,2024  THEA CL,333 N Rengstorff,2019-0063,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062008,318  XAVIER WY,315 Sierra Vista,2019-3226,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/12/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063008,300  SCARLETT TR,1950 Montecito,2020-0836,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/2/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-008,182 W DANA ST,257  Calderon Ave,2019-0491,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-013,285  CALDERON AV,257  Calderon Ave,2019-0496,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-029,324  SCARLETT TR,1950 Montecito,2020-0826,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/15/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062007,313  XAVIER WY,315 Sierra Vista,2019-3227,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063024,313  SCARLETT TR,1950 Montecito,2020-0822,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-007,1958  MONTECITO AV,1950 Montecito,2020-0835,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063010,304  SCARLETT TR,1950 Montecito,2020-0837,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/21/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341024,2007  ROCK ST,2005 Rock St,2020-0504,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062013,307  XAVIER WY,315 Sierra Vista,2019-3221,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/9/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-020,279  CALDERON AV,257  Calderon Ave,2019-0498,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/16/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341014,2020 W MIDDLEFIELD RD,2005 Rock St,2020-0492,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062002,327  SIERRA VISTA AV,315 Sierra Vista,2019-3232,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/19/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-53-032,351 N RENGSTORFF AV,333 N Rengstorff,2019-0035,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-027,320  SCARLETT TR,1950 Montecito,2020-0843,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341020,2023  ROCK ST,2005 Rock St,2020-0499,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063005,1952  MONTECITO AV,1950 Montecito,2020-0825,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-011,188 W DANA ST,257  Calderon Ave,2019-0494,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063012,308  SCARLETT TR,1950 Montecito,2020-0828,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/14/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-006,353  MARQUETTA CL,2044 Montecito Ave,2018-4254,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-012,341  MARQUETTA CL,2044 Montecito Ave,2018-4281,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-042-,392  CIRCUIT WY,100-430 Ferguson Dr,2016-3959,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-025-,264  ARIANA PL,277 Fairchild Drive,2018-2366,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/25/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-067-,110  HACIENDA LN,2296 Mora Drive,2017-2598,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-068-,101  HACIENDA LN,2296 Mora Drive,2017-2607,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/11/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-060-,115  RANCH LN,2296 Mora Drive,2017-2595,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/30/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-019-,247  ARIANA PL,277 Fairchild Drive,2018-2360,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-844-044-,120  RANCH LN,2296 Mora Drive,2017-2588,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-034-,273  FAIRCHILD DR,277 Fairchild Drive,2018-2375,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/15/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-016-,241  ARIANA PL,277 Fairchild Drive,2018-2357,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-045-,398  CIRCUIT WY,100-430 Ferguson Dr,2016-3962,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-062-,119  RANCH LN,2296 Mora Drive,2017-2593,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/30/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-844-040-,112  RANCH LN,2296 Mora Drive,2017-2592,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-066-,108  HACIENDA LN,2296 Mora Drive,2017-2599,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-271-,271  FAIRCHILD DR,277 Fairchild Drive,2018-2374,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/16/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,15-060-008-,302  CHEROKEE LP,2025 San Luis Ave,2017-0879,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/14/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-844-042-,116  RANCH LN,2296 Mora Drive,2017-2590,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-026-,262  ARIANA PL,277 Fairchild Drive,2018-2367,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/24/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-035-,231  ARIANA PL,277 Fairchild Drive,2018-2354,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/12/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-844-043-,118  RANCH LN,2296 Mora Drive,2017-2589,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-036-,233  ARIANA PL,277 Fairchild Drive,2018-2355,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10/13/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-030-,265  FAIRCHILD DR,277 Fairchild Drive,2018-2371,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-018-,245  ARIANA PL,277 Fairchild Drive,2018-2359,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/13/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-032-,269  FAIRCHILD DR,277 Fairchild Drive,2018-2373,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/15/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-017-,243  ARIANA PL,277 Fairchild Drive,2018-2358,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-028-,261  FAIRCHILD DR,277 Fairchild Drive,2018-2369,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-040-,388  CIRCUIT WY,100-430 Ferguson Dr,2016-3957,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-020-,249  ARIANA PL,277 Fairchild Drive,2018-2361,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-064-,104  HACIENDA LN,2296 Mora Drive,2017-2601,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-070-,105  HACIENDA LN,2296 Mora Drive,2017-2605,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,5/8/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-029-,263  FAIRCHILD DR,277 Fairchild Drive,2018-2370,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-058-,111  RANCH LN,2296 Mora Drive,2017-2597,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-065-,106  HACIENDA LN,2296 Mora Drive,2017-2600,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/20/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-844-041-,114  RANCH LN,2296 Mora Drive,2017-2591,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-041-,390  CIRCUIT WY,100-430 Ferguson Dr,2016-3958,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-044-,396  CIRCUIT WY,100-430 Ferguson Dr,2016-3961,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-088-043-,394  CIRCUIT WY,100-430 Ferguson Dr,2016-3960,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-069-,103  HACIENDA LN,2296 Mora Drive,2017-2606,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-031-,267  FAIRCHILD DR,277 Fairchild Drive,2018-2372,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,9/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-022-,270  ARIANA PL,277 Fairchild Drive,2018-2363,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/24/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-027-,260  ARIANA PL,277 Fairchild Drive,2018-2368,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/21/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-072-,109  HACIENDA LN,2296 Mora Drive,2017-2603,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,5/8/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-021-,272  ARIANA PL,277 Fairchild Drive,2018-2362,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/21/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-023-,268  ARIANA PL,277 Fairchild Drive,2018-2364,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/24/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-059-,113  RANCH LN,2296 Mora Drive,2017-2596,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/30/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-024-,266  ARIANA PL,277 Fairchild Drive,2018-2365,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8/25/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-063-,102  HACIENDA LN,2296 Mora Drive,2017-2602,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-004-008-,605  APOLLO LN,535 Walker Drive,2019-3026,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/3/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-061-,117  RANCH LN,2296 Mora Drive,2017-2594,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/30/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-071-,107  HACIENDA LN,2296 Mora Drive,2017-2604,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,6/10/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-009-,234  EVANDALE AV,277 Fairchild Drive,2018-2294,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-053-,2223  MORA PL,2296 Mora Drive,2017-2618,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/23/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-047-,2220  MORA PL,2296 Mora Drive,2017-2612,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/5/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-045-,2224  MORA PL,2296 Mora Drive,2017-2610,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-044-,2226  MORA PL,2296 Mora Drive,2017-2609,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-087-071-,3710  PYRAMID WY,100-430 Ferguson Dr,2018-0289,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/7/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-048-,2216  MORA PL,2296 Mora Drive,2017-2613,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/5/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-833-054-,2225  MORA PL,2296 Mora Drive,2017-2619,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/18/20 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-077-088-,230  EVANDALE AV,277 Fairchild Drive,2018-2295,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12/8/20 0:00,1,,N,Y,,,,,,,,
